game_id,game_date,game_time_et,away_team,home_team,away_team_full_name,home_team_full_name,game_number_this_day,game_number_this_day_and_time,away_team_espn_abbr,home_team_espn_abbr
game_0021900951,3/8/20,7:00 PM,MIA,WAS,Miami Heat,Washington Wizards,7,2,mia,was
game_0021900953,3/8/20,7:00 PM,ORL,HOU,Orlando Magic,Houston Rockets,8,3,orl,hou
game_0021900955,3/8/20,7:30 PM,DET,NYK,Detroit Pistons,New York Knicks,9,1,det,nyk
game_0021900954,3/8/20,7:30 PM,SAS,CLE,San Antonio Spurs,Cleveland Cavaliers,10,2,sas,cle
game_0021900956,3/8/20,9:00 PM,TOR,SAC,Toronto Raptors,Sacramento Kings,11,1,tor,sac
game_0021900957,3/9/20,7:30 PM,CHA,ATL,Charlotte Hornets,Atlanta Hawks,1,1,cha,atl
game_0021900958,3/9/20,9:00 PM,MIL,DEN,Milwaukee Bucks,Denver Nuggets,2,1,mil,den
game_0021900959,3/9/20,9:00 PM,TOR,UTA,Toronto Raptors,Utah Jazz,3,2,tor,uth
game_0021900960,3/10/20,7:00 PM,BOS,IND,Boston Celtics,Indiana Pacers,1,1,bos,ind
game_0021900961,3/10/20,7:00 PM,NYK,WAS,New York Knicks,Washington Wizards,2,2,nyk,was
game_0021900962,3/10/20,8:00 PM,CLE,CHI,Cleveland Cavaliers,Chicago Bulls,3,1,cle,chi
game_0021900965,3/10/20,8:00 PM,DAL,SAS,Dallas Mavericks,San Antonio Spurs,4,2,dal,sas
game_0021900963,3/10/20,8:00 PM,MIN,HOU,Minnesota Timberwolves,Houston Rockets,5,3,min,hou
game_0021900964,3/10/20,8:00 PM,ORL,MEM,Orlando Magic,Memphis Grizzlies,6,4,orl,mem
game_0021900966,3/10/20,10:00 PM,PHX,POR,Phoenix Suns,Portland Trail Blazers,7,1,phx,por
game_0021900968,3/10/20,10:30 PM,BKN,LAL,Brooklyn Nets,Los Angeles Lakers,8,1,bkn,lal
game_0021900967,3/10/20,10:30 PM,LAC,GSW,LA Clippers,Golden State Warriors,9,2,lac,gsw
game_0021900970,3/11/20,7:30 PM,CHA,MIA,Charlotte Hornets,Miami Heat,1,1,cha,mia
game_0021900971,3/11/20,7:30 PM,DET,PHI,Detroit Pistons,Philadelphia 76ers,2,2,det,phi
game_0021900969,3/11/20,7:30 PM,NYK,ATL,New York Knicks,Atlanta Hawks,3,3,nyk,atl
game_0021900972,3/11/20,8:00 PM,UTA,OKC,Utah Jazz,Oklahoma City Thunder,4,1,uth,okc
game_0021900973,3/11/20,8:30 PM,DEN,DAL,Denver Nuggets,Dallas Mavericks,5,1,den,dal
game_0021900974,3/11/20,10:00 PM,NOP,SAC,New Orleans Pelicans,Sacramento Kings,6,1,no,sac
game_0021900975,3/12/20,7:00 PM,CHI,ORL,Chicago Bulls,Orlando Magic,1,1,chi,orl
game_0021900976,3/12/20,8:00 PM,BOS,MIL,Boston Celtics,Milwaukee Bucks,2,1,bos,mil
game_0021900977,3/12/20,10:00 PM,MEM,POR,Memphis Grizzlies,Portland Trail Blazers,3,1,mem,por
game_0021900978,3/12/20,10:30 PM,BKN,GSW,Brooklyn Nets,Golden State Warriors,4,1,bkn,gsw
game_0021900979,3/12/20,10:30 PM,HOU,LAL,Houston Rockets,Los Angeles Lakers,5,2,hou,lal
game_0021900980,3/13/20,7:00 PM,CLE,CHA,Cleveland Cavaliers,Charlotte Hornets,1,1,cle,cha
game_0021900981,3/13/20,7:30 PM,WAS,BOS,Washington Wizards,Boston Celtics,2,1,was,bos
game_0021900983,3/13/20,8:00 PM,MIN,OKC,Minnesota Timberwolves,Oklahoma City Thunder,3,1,min,okc
game_0021900982,3/13/20,8:00 PM,NYK,MIA,New York Knicks,Miami Heat,4,2,nyk,mia
game_0021900984,3/13/20,8:30 PM,DEN,SAS,Denver Nuggets,San Antonio Spurs,5,1,den,sas
game_0021900985,3/13/20,9:00 PM,NOP,UTA,New Orleans Pelicans,Utah Jazz,6,1,no,uth
game_0021900986,3/13/20,10:30 PM,BKN,LAC,Brooklyn Nets,LA Clippers,7,1,bkn,lac
game_0021900987,3/14/20,2:00 PM,PHX,DAL,Phoenix Suns,Dallas Mavericks,1,1,phx,dal
game_0021900988,3/14/20,7:30 PM,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,2,1,cle,atl
game_0021900990,3/14/20,7:30 PM,DET,TOR,Detroit Pistons,Toronto Raptors,3,2,det,tor
game_0021900989,3/14/20,7:30 PM,IND,PHI,Indiana Pacers,Philadelphia 76ers,4,3,ind,phi
game_0021900991,3/14/20,8:00 PM,CHI,MIA,Chicago Bulls,Miami Heat,5,1,chi,mia
game_0021900992,3/14/20,8:30 PM,GSW,MIL,Golden State Warriors,Milwaukee Bucks,6,1,gsw,mil
game_0021900993,3/14/20,8:30 PM,MIN,SAS,Minnesota Timberwolves,San Antonio Spurs,7,2,min,sas
game_0021900994,3/14/20,9:00 PM,MEM,UTA,Memphis Grizzlies,Utah Jazz,8,1,mem,uth
game_0021900995,3/14/20,10:30 PM,NOP,LAC,New Orleans Pelicans,LA Clippers,9,1,no,lac
game_0021900996,3/15/20,3:30 PM,HOU,POR,Houston Rockets,Portland Trail Blazers,1,1,hou,por
game_0021900997,3/15/20,6:00 PM,CHA,ORL,Charlotte Hornets,Orlando Magic,2,1,cha,orl
game_0021900998,3/15/20,6:00 PM,OKC,WAS,Oklahoma City Thunder,Washington Wizards,3,2,okc,was
game_0021900999,3/15/20,8:00 PM,BOS,CHI,Boston Celtics,Chicago Bulls,4,1,bos,chi
game_0021901001,3/15/20,9:00 PM,BKN,SAC,Brooklyn Nets,Sacramento Kings,5,1,bkn,sac
game_0021901000,3/15/20,9:00 PM,DEN,LAL,Denver Nuggets,Los Angeles Lakers,6,2,den,lal
game_0021901002,3/16/20,7:00 PM,WAS,PHI,Washington Wizards,Philadelphia 76ers,1,1,was,phi
game_0021901005,3/16/20,8:00 PM,ATL,NOP,Atlanta Hawks,New Orleans Pelicans,2,1,atl,no
game_0021901003,3/16/20,8:00 PM,GSW,TOR,Golden State Warriors,Toronto Raptors,3,2,gsw,tor
game_0021901004,3/16/20,8:00 PM,MIA,MIL,Miami Heat,Milwaukee Bucks,4,3,mia,mil
game_0021901006,3/16/20,8:30 PM,MEM,SAS,Memphis Grizzlies,San Antonio Spurs,5,1,mem,sas
game_0021901007,3/16/20,9:00 PM,LAL,UTA,Los Angeles Lakers,Utah Jazz,6,1,lal,uth
game_0021901008,3/16/20,10:30 PM,DAL,LAC,Dallas Mavericks,LA Clippers,7,1,dal,lac
game_0021901009,3/17/20,7:00 PM,ORL,DET,Orlando Magic,Detroit Pistons,1,1,orl,det
game_0021901010,3/17/20,7:30 PM,CHA,NYK,Charlotte Hornets,New York Knicks,2,1,cha,nyk
game_0021901011,3/17/20,8:00 PM,CLE,HOU,Cleveland Cavaliers,Houston Rockets,3,1,cle,hou
game_0021901012,3/17/20,8:00 PM,OKC,MEM,Oklahoma City Thunder,Memphis Grizzlies,4,2,okc,mem
game_0021901014,3/17/20,10:00 PM,DAL,SAC,Dallas Mavericks,Sacramento Kings,5,1,dal,sac
game_0021901013,3/17/20,10:00 PM,MIN,POR,Minnesota Timberwolves,Portland Trail Blazers,6,2,min,por
game_0021901015,3/18/20,7:00 PM,TOR,PHI,Toronto Raptors,Philadelphia 76ers,1,1,tor,phi
game_0021901019,3/18/20,7:30 PM,GSW,IND,Golden State Warriors,Indiana Pacers,2,1,gsw,ind
game_0021901017,3/18/20,7:30 PM,NYK,BOS,New York Knicks,Boston Celtics,3,2,nyk,bos
game_0021901016,3/18/20,7:30 PM,OKC,ATL,Oklahoma City Thunder,Atlanta Hawks,4,3,okc,atl
game_0021901018,3/18/20,7:30 PM,WAS,BKN,Washington Wizards,Brooklyn Nets,5,4,was,bkn
game_0021901020,3/18/20,8:00 PM,MIA,CHI,Miami Heat,Chicago Bulls,6,1,mia,chi
game_0021901021,3/18/20,8:00 PM,SAS,NOP,San Antonio Spurs,New Orleans Pelicans,7,2,sas,no
game_0021901022,3/18/20,9:00 PM,LAC,DEN,LA Clippers,Denver Nuggets,8,1,lac,den
game_0021901024,3/18/20,10:00 PM,MIN,PHX,Minnesota Timberwolves,Phoenix Suns,9,1,min,phx
game_0021901023,3/18/20,10:00 PM,UTA,LAL,Utah Jazz,Los Angeles Lakers,10,2,uth,lal
game_0021901026,3/19/20,7:00 PM,CLE,ORL,Cleveland Cavaliers,Orlando Magic,1,1,cle,orl
game_0021901025,3/19/20,7:00 PM,PHI,CHA,Philadelphia 76ers,Charlotte Hornets,2,2,phi,cha
game_0021901028,3/19/20,8:00 PM,MEM,MIL,Memphis Grizzlies,Milwaukee Bucks,3,1,mem,mil
game_0021901027,3/19/20,8:00 PM,SAC,HOU,Sacramento Kings,Houston Rockets,4,2,sac,hou
game_0021901029,3/19/20,10:00 PM,DAL,POR,Dallas Mavericks,Portland Trail Blazers,5,1,dal,por
game_0021901030,3/20/20,7:00 PM,GSW,DET,Golden State Warriors,Detroit Pistons,1,1,gsw,det
game_0021901031,3/20/20,7:00 PM,MIA,IND,Miami Heat,Indiana Pacers,2,2,mia,ind
game_0021901033,3/20/20,7:30 PM,BOS,TOR,Boston Celtics,Toronto Raptors,3,1,bos,tor
game_0021901032,3/20/20,7:30 PM,WAS,ATL,Washington Wizards,Atlanta Hawks,4,2,was,atl
game_0021901034,3/20/20,8:00 PM,DEN,OKC,Denver Nuggets,Oklahoma City Thunder,5,1,den,okc
game_0021901035,3/20/20,8:30 PM,CHI,SAS,Chicago Bulls,San Antonio Spurs,6,1,chi,sas
game_0021901036,3/20/20,9:00 PM,MIN,UTA,Minnesota Timberwolves,Utah Jazz,7,1,min,uth
game_0021901037,3/20/20,10:30 PM,PHX,LAC,Phoenix Suns,LA Clippers,8,1,phx,lac
game_0021901038,3/21/20,6:00 PM,BOS,BKN,Boston Celtics,Brooklyn Nets,1,1,bos,bkn
game_0021901042,3/21/20,7:00 PM,ATL,PHI,Atlanta Hawks,Philadelphia 76ers,2,1,atl,phi
game_0021901040,3/21/20,7:00 PM,CLE,IND,Cleveland Cavaliers,Indiana Pacers,3,2,cle,ind
game_0021901039,3/21/20,7:00 PM,LAL,CHA,Los Angeles Lakers,Charlotte Hornets,4,3,lal,cha
game_0021901041,3/21/20,7:00 PM,SAC,ORL,Sacramento Kings,Orlando Magic,5,4,sac,orl
game_0021901043,3/21/20,7:30 PM,GSW,NYK,Golden State Warriors,New York Knicks,6,1,gsw,nyk
game_0021901045,3/21/20,8:00 PM,CHI,HOU,Chicago Bulls,Houston Rockets,7,1,chi,hou
game_0021901044,3/21/20,8:00 PM,MIL,WAS,Milwaukee Bucks,Washington Wizards,8,2,mil,was
game_0021901046,3/21/20,8:00 PM,NOP,MEM,New Orleans Pelicans,Memphis Grizzlies,9,3,no,mem
game_0021901047,3/21/20,10:00 PM,DAL,PHX,Dallas Mavericks,Phoenix Suns,10,1,dal,phx
game_0021901049,3/22/20,6:00 PM,DEN,TOR,Denver Nuggets,Toronto Raptors,1,1,den,tor
game_0021901048,3/22/20,6:00 PM,LAL,DET,Los Angeles Lakers,Detroit Pistons,2,2,lal,det
game_0021901050,3/22/20,7:00 PM,POR,MIN,Portland Trail Blazers,Minnesota Timberwolves,3,1,por,min
game_0021901051,3/22/20,7:00 PM,SAC,NOP,Sacramento Kings,New Orleans Pelicans,4,2,sac,no
game_0021901052,3/22/20,7:00 PM,UTA,SAS,Utah Jazz,San Antonio Spurs,5,3,uth,sas
game_0021901055,3/23/20,7:00 PM,BOS,WAS,Boston Celtics,Washington Wizards,1,1,bos,was
game_0021901054,3/23/20,7:00 PM,LAC,NYK,LA Clippers,New York Knicks,2,2,lac,nyk
game_0021901053,3/23/20,7:00 PM,PHX,IND,Phoenix Suns,Indiana Pacers,3,3,phx,ind
game_0021901057,3/23/20,7:30 PM,OKC,MIA,Oklahoma City Thunder,Miami Heat,4,1,okc,mia
game_0021901056,3/23/20,7:30 PM,ORL,BKN,Orlando Magic,Brooklyn Nets,5,2,orl,bkn
game_0021901058,3/23/20,8:00 PM,DEN,CHI,Denver Nuggets,Chicago Bulls,6,1,den,chi
game_0021901059,3/23/20,8:00 PM,DET,MIL,Detroit Pistons,Milwaukee Bucks,7,2,det,mil
game_0021901060,3/23/20,8:30 PM,HOU,DAL,Houston Rockets,Dallas Mavericks,8,1,hou,dal
game_0021901061,3/24/20,7:00 PM,POR,CHA,Portland Trail Blazers,Charlotte Hornets,1,1,por,cha
game_0021901062,3/24/20,7:00 PM,SAC,CLE,Sacramento Kings,Cleveland Cavaliers,2,2,sac,cle
game_0021901063,3/24/20,7:30 PM,LAL,TOR,Los Angeles Lakers,Toronto Raptors,3,1,lal,tor
game_0021901065,3/24/20,8:00 PM,MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,4,1,mem,no
game_0021901064,3/24/20,8:00 PM,PHI,MIN,Philadelphia 76ers,Minnesota Timberwolves,5,2,phi,min
game_0021901066,3/24/20,10:00 PM,SAS,UTA,San Antonio Spurs,Utah Jazz,6,1,sas,uth
game_0021901069,3/25/20,7:00 PM,IND,ORL,Indiana Pacers,Orlando Magic,1,1,ind,orl
game_0021901067,3/25/20,7:00 PM,LAC,BKN,LA Clippers,Brooklyn Nets,2,2,lac,bkn
game_0021901070,3/25/20,7:00 PM,PHX,WAS,Phoenix Suns,Washington Wizards,3,3,phx,was
game_0021901068,3/25/20,7:00 PM,POR,DET,Portland Trail Blazers,Detroit Pistons,4,4,por,det
game_0021901071,3/25/20,7:30 PM,DEN,MIA,Denver Nuggets,Miami Heat,5,1,den,mia
game_0021901072,3/25/20,7:30 PM,TOR,NYK,Toronto Raptors,New York Knicks,6,2,tor,nyk
game_0021901073,3/25/20,8:00 PM,BOS,MEM,Boston Celtics,Memphis Grizzlies,7,1,bos,mem
game_0021901074,3/25/20,9:30 PM,HOU,MIL,Houston Rockets,Milwaukee Bucks,8,1,hou,mil
game_0021901075,3/25/20,10:30 PM,ATL,GSW,Atlanta Hawks,Golden State Warriors,9,1,atl,gsw
game_0021901076,3/26/20,7:00 PM,LAL,CLE,Los Angeles Lakers,Cleveland Cavaliers,1,1,lal,cle
game_0021901079,3/26/20,8:00 PM,CHA,OKC,Charlotte Hornets,Oklahoma City Thunder,2,1,cha,okc
game_0021901077,3/26/20,8:00 PM,PHI,CHI,Philadelphia 76ers,Chicago Bulls,3,2,phi,chi
game_0021901078,3/26/20,8:00 PM,SAS,MIN,San Antonio Spurs,Minnesota Timberwolves,4,3,sas,min
game_0021901080,3/26/20,8:30 PM,UTA,DAL,Utah Jazz,Dallas Mavericks,5,1,uth,dal
game_0021901081,3/26/20,10:00 PM,ATL,SAC,Atlanta Hawks,Sacramento Kings,6,1,atl,sac
game_0021901084,3/27/20,7:00 PM,BKN,ORL,Brooklyn Nets,Orlando Magic,1,1,bkn,orl
game_0021901083,3/27/20,7:00 PM,HOU,IND,Houston Rockets,Indiana Pacers,2,2,hou,ind
game_0021901082,3/27/20,7:00 PM,LAC,DET,LA Clippers,Detroit Pistons,3,3,lac,det
game_0021901085,3/27/20,7:00 PM,PHX,PHI,Phoenix Suns,Philadelphia 76ers,4,4,phx,phi
game_0021901086,3/27/20,7:30 PM,POR,BOS,Portland Trail Blazers,Boston Celtics,5,1,por,bos
game_0021901087,3/27/20,8:00 PM,NYK,NOP,New York Knicks,New Orleans Pelicans,6,1,nyk,no
game_0021901088,3/27/20,8:30 PM,WAS,MIL,Washington Wizards,Milwaukee Bucks,7,1,was,mil
game_0021901089,3/27/20,9:00 PM,SAS,DEN,San Antonio Spurs,Denver Nuggets,8,1,sas,den
game_0021901090,3/28/20,6:00 PM,CLE,BKN,Cleveland Cavaliers,Brooklyn Nets,1,1,cle,bkn
game_0021901091,3/28/20,7:00 PM,LAC,CHA,LA Clippers,Charlotte Hornets,2,1,lac,cha
game_0021901093,3/28/20,8:00 PM,LAL,WAS,Los Angeles Lakers,Washington Wizards,3,1,lal,was
game_0021901094,3/28/20,8:00 PM,NYK,CHI,New York Knicks,Chicago Bulls,4,2,nyk,chi
game_0021901092,3/28/20,8:00 PM,PHX,MIA,Phoenix Suns,Miami Heat,5,3,phx,mia
game_0021901095,3/28/20,8:00 PM,TOR,MEM,Toronto Raptors,Memphis Grizzlies,6,4,tor,mem
game_0021901096,3/28/20,8:30 PM,OKC,GSW,Oklahoma City Thunder,Golden State Warriors,7,1,okc,gsw
game_0021901097,3/28/20,9:00 PM,ATL,UTA,Atlanta Hawks,Utah Jazz,8,1,atl,uth
game_0021901098,3/29/20,3:00 PM,MIL,DAL,Milwaukee Bucks,Dallas Mavericks,1,1,mil,dal
game_0021901099,3/29/20,5:00 PM,HOU,DET,Houston Rockets,Detroit Pistons,2,1,hou,det
game_0021901100,3/29/20,6:00 PM,MIN,BOS,Minnesota Timberwolves,Boston Celtics,3,1,min,bos
game_0021901101,3/29/20,6:00 PM,NOP,ORL,New Orleans Pelicans,Orlando Magic,4,2,no,orl
game_0021901102,3/29/20,7:30 PM,POR,PHI,Portland Trail Blazers,Philadelphia 76ers,5,1,por,phi
game_0021901103,3/29/20,8:30 PM,SAS,GSW,San Antonio Spurs,Golden State Warriors,6,1,sas,gsw
game_0021901104,3/29/20,9:00 PM,IND,SAC,Indiana Pacers,Sacramento Kings,7,1,ind,sac
game_0021901105,3/30/20,7:00 PM,MIA,CHA,Miami Heat,Charlotte Hornets,1,1,mia,cha
game_0021901106,3/30/20,7:00 PM,PHX,CLE,Phoenix Suns,Cleveland Cavaliers,2,2,phx,cle
game_0021901108,3/30/20,7:30 PM,MEM,TOR,Memphis Grizzlies,Toronto Raptors,3,1,mem,tor
game_0021901107,3/30/20,7:30 PM,POR,BKN,Portland Trail Blazers,Brooklyn Nets,4,2,por,bkn
game_0021901109,3/30/20,8:00 PM,LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,5,1,lal,min
game_0021901111,3/30/20,9:00 PM,CHI,UTA,Chicago Bulls,Utah Jazz,6,1,chi,uth
game_0021901110,3/30/20,9:00 PM,OKC,DEN,Oklahoma City Thunder,Denver Nuggets,7,2,okc,den
game_0021901112,3/30/20,10:30 PM,IND,LAC,Indiana Pacers,LA Clippers,8,1,ind,lac
game_0021901114,3/31/20,7:30 PM,HOU,PHI,Houston Rockets,Philadelphia 76ers,1,1,hou,phi
game_0021901113,3/31/20,7:30 PM,NOP,ATL,New Orleans Pelicans,Atlanta Hawks,2,2,no,atl
game_0021901115,3/31/20,10:00 PM,DEN,GSW,Denver Nuggets,Golden State Warriors,3,1,den,gsw
game_0021901116,3/31/20,10:00 PM,SAS,SAC,San Antonio Spurs,Sacramento Kings,4,2,sas,sac
game_0021901117,4/1/20,7:00 PM,CHA,ORL,Charlotte Hornets,Orlando Magic,1,1,cha,orl
game_0021901118,4/1/20,7:00 PM,NOP,WAS,New Orleans Pelicans,Washington Wizards,2,2,no,was
game_0021901120,4/1/20,7:30 PM,DET,BKN,Detroit Pistons,Brooklyn Nets,3,1,det,bkn
game_0021901119,4/1/20,7:30 PM,MIA,BOS,Miami Heat,Boston Celtics,4,2,mia,bos
game_0021901122,4/1/20,8:00 PM,DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,5,1,dal,min
game_0021901121,4/1/20,8:00 PM,NYK,MEM,New York Knicks,Memphis Grizzlies,6,2,nyk,mem
game_0021901123,4/1/20,8:00 PM,PHX,OKC,Phoenix Suns,Oklahoma City Thunder,7,3,phx,okc
game_0021901125,4/1/20,9:00 PM,CLE,UTA,Cleveland Cavaliers,Utah Jazz,8,1,cle,uth
game_0021901124,4/1/20,9:00 PM,TOR,MIL,Toronto Raptors,Milwaukee Bucks,9,2,tor,mil
game_0021901126,4/1/20,10:30 PM,IND,LAL,Indiana Pacers,Los Angeles Lakers,10,1,ind,lal
game_0021901127,4/2/20,8:00 PM,GSW,HOU,Golden State Warriors,Houston Rockets,1,1,gsw,hou
game_0021901128,4/2/20,10:00 PM,LAC,SAC,LA Clippers,Sacramento Kings,2,1,lac,sac
game_0021901129,4/2/20,10:30 PM,UTA,POR,Utah Jazz,Portland Trail Blazers,3,1,uth,por
game_0021901131,4/3/20,7:00 PM,BKN,IND,Brooklyn Nets,Indiana Pacers,1,1,bkn,ind
game_0021901130,4/3/20,7:00 PM,MIA,DET,Miami Heat,Detroit Pistons,2,2,mia,det
game_0021901132,4/3/20,7:00 PM,PHI,WAS,Philadelphia 76ers,Washington Wizards,3,3,phi,was
game_0021901133,4/3/20,7:30 PM,CHA,ATL,Charlotte Hornets,Atlanta Hawks,4,1,cha,atl
game_0021901136,4/3/20,7:30 PM,MIL,TOR,Milwaukee Bucks,Toronto Raptors,5,2,mil,tor
game_0021901135,4/3/20,7:30 PM,MIN,NYK,Minnesota Timberwolves,New York Knicks,6,3,min,nyk
game_0021901134,4/3/20,7:30 PM,ORL,BOS,Orlando Magic,Boston Celtics,7,4,orl,bos
game_0021901137,4/3/20,8:00 PM,DAL,MEM,Dallas Mavericks,Memphis Grizzlies,8,1,dal,mem
game_0021901138,4/3/20,8:30 PM,GSW,SAS,Golden State Warriors,San Antonio Spurs,9,1,gsw,sas
game_0021901139,4/3/20,9:00 PM,CHI,DEN,Chicago Bulls,Denver Nuggets,10,1,chi,den
game_0021901140,4/3/20,10:00 PM,CLE,PHX,Cleveland Cavaliers,Phoenix Suns,11,1,cle,phx
game_0021901141,4/4/20,3:30 PM,OKC,LAC,Oklahoma City Thunder,LA Clippers,1,1,okc,lac
game_0021901142,4/4/20,10:00 PM,LAL,SAC,Los Angeles Lakers,Sacramento Kings,2,1,lal,sac
game_0021901143,4/5/20,1:00 PM,ATL,CHA,Atlanta Hawks,Charlotte Hornets,1,1,atl,cha
game_0021901144,4/5/20,1:00 PM,ORL,PHI,Orlando Magic,Philadelphia 76ers,2,2,orl,phi
game_0021901145,4/5/20,3:30 PM,MIL,BOS,Milwaukee Bucks,Boston Celtics,3,1,mil,bos
game_0021901147,4/5/20,5:00 PM,MIA,NYK,Miami Heat,New York Knicks,4,1,mia,nyk
game_0021901146,4/5/20,5:00 PM,WAS,IND,Washington Wizards,Indiana Pacers,5,2,was,ind
game_0021901150,4/5/20,6:00 PM,CHI,PHX,Chicago Bulls,Phoenix Suns,6,1,chi,phx
game_0021901148,4/5/20,6:00 PM,DAL,BKN,Dallas Mavericks,Brooklyn Nets,7,2,dal,bkn
game_0021901149,4/5/20,6:00 PM,UTA,DEN,Utah Jazz,Denver Nuggets,8,3,uth,den
game_0021901152,4/5/20,7:00 PM,DET,MIN,Detroit Pistons,Minnesota Timberwolves,9,1,det,min
game_0021901153,4/5/20,7:00 PM,NOP,SAS,New Orleans Pelicans,San Antonio Spurs,10,2,no,sas
game_0021901151,4/5/20,7:00 PM,TOR,HOU,Toronto Raptors,Houston Rockets,11,3,tor,hou
game_0021901155,4/5/20,9:00 PM,CLE,SAC,Cleveland Cavaliers,Sacramento Kings,12,1,cle,sac
game_0021901154,4/5/20,9:00 PM,MEM,POR,Memphis Grizzlies,Portland Trail Blazers,13,2,mem,por
game_0021901156,4/5/20,9:30 PM,OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,14,1,okc,lal
game_0021901157,4/7/20,7:00 PM,TOR,WAS,Toronto Raptors,Washington Wizards,1,1,tor,was
game_0021901158,4/7/20,7:30 PM,DET,ATL,Detroit Pistons,Atlanta Hawks,2,1,det,atl
game_0021901159,4/7/20,7:30 PM,IND,MIA,Indiana Pacers,Miami Heat,3,2,ind,mia
game_0021901160,4/7/20,7:30 PM,MIL,PHI,Milwaukee Bucks,Philadelphia 76ers,4,3,mil,phi
game_0021901163,4/7/20,8:00 PM,BKN,OKC,Brooklyn Nets,Oklahoma City Thunder,5,1,bkn,okc
game_0021901162,4/7/20,8:00 PM,CHA,NOP,Charlotte Hornets,New Orleans Pelicans,6,2,cha,no
game_0021901161,4/7/20,8:00 PM,PHX,MIN,Phoenix Suns,Minnesota Timberwolves,7,3,phx,min
game_0021901164,4/7/20,8:30 PM,HOU,DAL,Houston Rockets,Dallas Mavericks,8,1,hou,dal
game_0021901165,4/7/20,8:30 PM,SAC,SAS,Sacramento Kings,San Antonio Spurs,9,2,sac,sas
game_0021901166,4/7/20,9:00 PM,MEM,DEN,Memphis Grizzlies,Denver Nuggets,10,1,mem,den
game_0021901168,4/7/20,10:00 PM,CLE,POR,Cleveland Cavaliers,Portland Trail Blazers,11,1,cle,por
game_0021901167,4/7/20,10:00 PM,LAC,UTA,LA Clippers,Utah Jazz,12,2,lac,uth
game_0021901169,4/7/20,10:30 PM,CHI,LAL,Chicago Bulls,Los Angeles Lakers,13,1,chi,lal
game_0021901170,4/8/20,7:00 PM,IND,BOS,Indiana Pacers,Boston Celtics,1,1,ind,bos
game_0021901171,4/8/20,7:00 PM,TOR,CHA,Toronto Raptors,Charlotte Hornets,2,2,tor,cha
game_0021901172,4/8/20,7:30 PM,ORL,NYK,Orlando Magic,New York Knicks,3,1,orl,nyk
game_0021901173,4/8/20,9:30 PM,SAS,HOU,San Antonio Spurs,Houston Rockets,4,1,sas,hou
game_0021901175,4/8/20,10:30 PM,CHI,LAC,Chicago Bulls,LA Clippers,5,1,chi,lac
game_0021901174,4/8/20,10:30 PM,CLE,GSW,Cleveland Cavaliers,Golden State Warriors,6,2,cle,gsw
game_0021901176,4/9/20,7:30 PM,DET,MIA,Detroit Pistons,Miami Heat,1,1,det,mia
game_0021901177,4/9/20,8:00 PM,BKN,MIL,Brooklyn Nets,Milwaukee Bucks,2,1,bkn,mil
game_0021901179,4/9/20,8:00 PM,PHX,NOP,Phoenix Suns,New Orleans Pelicans,3,2,phx,no
game_0021901178,4/9/20,8:00 PM,SAC,MIN,Sacramento Kings,Minnesota Timberwolves,4,3,sac,min
game_0021901180,4/9/20,10:00 PM,DEN,POR,Denver Nuggets,Portland Trail Blazers,5,1,den,por
game_0021901181,4/9/20,10:30 PM,GSW,LAL,Golden State Warriors,Los Angeles Lakers,6,1,gsw,lal
game_0021901182,4/10/20,7:00 PM,BOS,ORL,Boston Celtics,Orlando Magic,1,1,bos,orl
game_0021901183,4/10/20,7:30 PM,ATL,TOR,Atlanta Hawks,Toronto Raptors,2,1,atl,tor
game_0021901185,4/10/20,8:00 PM,NYK,OKC,New York Knicks,Oklahoma City Thunder,3,1,nyk,okc
game_0021901184,4/10/20,8:00 PM,WAS,HOU,Washington Wizards,Houston Rockets,4,2,was,hou
game_0021901186,4/10/20,8:30 PM,PHI,SAS,Philadelphia 76ers,San Antonio Spurs,5,1,phi,sas
game_0021901187,4/11/20,3:00 PM,DET,DAL,Detroit Pistons,Dallas Mavericks,1,1,det,dal
game_0021901189,4/11/20,7:00 PM,ORL,IND,Orlando Magic,Indiana Pacers,2,1,orl,ind
game_0021901190,4/11/20,7:00 PM,PHI,NOP,Philadelphia 76ers,New Orleans Pelicans,3,2,phi,no
game_0021901188,4/11/20,7:00 PM,WAS,CHA,Washington Wizards,Charlotte Hornets,4,3,was,cha
game_0021901191,4/11/20,7:30 PM,MIL,CLE,Milwaukee Bucks,Cleveland Cavaliers,5,1,mil,cle
game_0021901193,4/11/20,8:00 PM,BKN,CHI,Brooklyn Nets,Chicago Bulls,6,1,bkn,chi
game_0021901192,4/11/20,8:00 PM,BOS,MIA,Boston Celtics,Miami Heat,7,2,bos,mia
game_0021901194,4/11/20,8:00 PM,OKC,MEM,Oklahoma City Thunder,Memphis Grizzlies,8,3,okc,mem
game_0021901195,4/11/20,8:30 PM,GSW,LAC,Golden State Warriors,LA Clippers,9,1,gsw,lac
game_0021901196,4/11/20,9:00 PM,SAC,DEN,Sacramento Kings,Denver Nuggets,10,1,sac,den
game_0021901197,4/11/20,10:00 PM,UTA,PHX,Utah Jazz,Phoenix Suns,11,1,uth,phx
